Angle, Float-sin, Mathlib-sin, Error, Float-cos, Mathlib-cos, Error, Float-tan, Mathlib-tan, Error 
9.000000e-02,1.570799e-03,1.570796e-03,-2.367799e-06,9.999987e-01,9.999988e-01,1.799729e-08,1.570801e-03,1.570798e-03,-2.394004e-06
9.100000e-02,1.588243e-03,1.588249e-03,3.701851e-06,9.999987e-01,9.999987e-01,-9.570614e-09,1.588245e-03,1.588251e-03,3.717052e-06
9.200000e-02,1.605687e-03,1.605702e-03,9.639252e-06,9.999986e-01,9.999987e-01,8.176631e-08,1.605689e-03,1.605704e-03,9.550859e-06
9.300000e-02,1.623130e-03,1.623155e-03,1.544866e-05,9.999986e-01,9.999987e-01,5.358918e-08,1.623133e-03,1.623158e-03,1.540325e-05
9.400000e-02,1.640641e-03,1.640609e-03,-1.959607e-05,9.999986e-01,9.999987e-01,2.510743e-08,1.640643e-03,1.640611e-03,-1.959846e-05
9.500000e-02,1.658085e-03,1.658062e-03,-1.360182e-05,9.999986e-01,9.999986e-01,-3.678946e-09,1.658087e-03,1.658064e-03,-1.363145e-05
9.600000e-02,1.675528e-03,1.675515e-03,-7.663273e-06,9.999986e-01,9.999986e-01,2.683479e-08,1.675531e-03,1.675518e-03,-7.718670e-06
9.700000e-02,1.692972e-03,1.692969e-03,-1.916234e-06,9.999986e-01,9.999986e-01,-2.560816e-09,1.692974e-03,1.692971e-03,-1.927202e-06
9.800000e-02,1.710415e-03,1.710422e-03,3.713217e-06,9.999986e-01,9.999985e-01,-3.226104e-08,1.710418e-03,1.710424e-03,3.746677e-06
9.900000e-02,1.727859e-03,1.727875e-03,9.228640e-06,9.999985e-01,9.999985e-01,5.694358e-08,1.727862e-03,1.727878e-03,9.171785e-06
1.000000e-01,1.745303e-03,1.745328e-03,1.463345e-05,9.999985e-01,9.999985e-01,2.663412e-08,1.745305e-03,1.745331e-03,1.462240e-05
1.010000e-01,1.762813e-03,1.762782e-03,-1.784434e-05,9.999985e-01,9.999984e-01,-3.979965e-09,1.762816e-03,1.762784e-03,-1.780954e-05
1.020000e-01,1.780257e-03,1.780235e-03,-1.241147e-05,9.999985e-01,9.999984e-01,-3.489867e-08,1.780260e-03,1.780238e-03,-1.239626e-05
1.030000e-01,1.797700e-03,1.797688e-03,-6.825355e-06,9.999983e-01,9.999984e-01,5.308750e-08,1.797703e-03,1.797691e-03,-6.893216e-06
1.040000e-01,1.815144e-03,1.815141e-03,-1.475243e-06,9.999983e-01,9.999984e-01,2.155956e-08,1.815147e-03,1.815144e-03,-1.495395e-06
1.050000e-01,1.832588e-03,1.832595e-03,3.772661e-06,9.999983e-01,9.999983e-01,-1.027299e-08,1.832591e-03,1.832598e-03,3.800214e-06
1.060000e-01,1.850031e-03,1.850048e-03,8.921246e-06,9.999982e-01,9.999983e-01,7.679932e-08,1.850035e-03,1.850051e-03,8.870658e-06
1.070000e-01,1.867475e-03,1.867501e-03,1.397329e-05,9.999982e-01,9.999983e-01,4.435753e-08,1.867478e-03,1.867504e-03,1.390927e-05
1.080000e-01,1.884985e-03,1.884954e-03,-1.639540e-05,9.999982e-01,9.999982e-01,1.161113e-08,1.884989e-03,1.884958e-03,-1.640989e-05
1.090000e-01,1.902429e-03,1.902408e-03,-1.132677e-05,9.999982e-01,9.999982e-01,-2.143990e-08,1.902433e-03,1.902411e-03,-1.129179e-05
1.100000e-01,1.919873e-03,1.919861e-03,-6.289970e-06,9.999981e-01,9.999982e-01,6.441396e-08,1.919877e-03,1.919865e-03,-6.326779e-06
1.110000e-01,1.937317e-03,1.937314e-03,-1.284130e-06,9.999981e-01,9.999981e-01,3.075369e-08,1.937320e-03,1.937318e-03,-1.330444e-06
1.120000e-01,1.954760e-03,1.954768e-03,3.632017e-06,9.999981e-01,9.999981e-01,-3.211192e-09,1.954764e-03,1.954771e-03,3.636828e-06
1.130000e-01,1.972204e-03,1.972221e-03,8.460852e-06,9.999980e-01,9.999981e-01,2.212406e-08,1.972208e-03,1.972225e-03,8.398732e-06
1.140000e-01,1.989648e-03,1.989674e-03,1.320467e-05,9.999980e-01,9.999980e-01,-1.245006e-08,1.989652e-03,1.989678e-03,1.319472e-05
1.150000e-01,2.007158e-03,2.007127e-03,-1.531087e-05,9.999979e-01,9.999980e-01,7.188073e-08,2.007162e-03,2.007131e-03,-1.538459e-05
1.160000e-01,2.024602e-03,2.024581e-03,-1.044452e-05,9.999979e-01,9.999980e-01,3.669737e-08,2.024606e-03,2.024585e-03,-1.046506e-05
1.170000e-01,2.042045e-03,2.042034e-03,-5.433614e-06,9.999979e-01,9.999979e-01,1.209397e-09,2.042049e-03,2.042038e-03,-5.400988e-06
1.180000e-01,2.059489e-03,2.059487e-03,-7.340485e-07,9.999978e-01,9.999979e-01,8.462634e-08,2.059493e-03,2.059491e-03,-8.743511e-07
1.190000e-01,2.076932e-03,2.076940e-03,3.886231e-06,9.999978e-01,9.999978e-01,4.852913e-08,2.076937e-03,2.076945e-03,3.801016e-06
1.200000e-01,2.094376e-03,2.094394e-03,8.429204e-06,9.999978e-01,9.999978e-01,1.212730e-08,2.094381e-03,2.094398e-03,8.399065e-06
1.210000e-01,2.111820e-03,2.111847e-03,1.289678e-05,9.999978e-01,9.999978e-01,-2.457916e-08,2.111824e-03,2.111852e-03,1.292172e-05
1.220000e-01,2.129330e-03,2.129300e-03,-1.398216e-05,9.999977e-01,9.999977e-01,5.761933e-08,2.129335e-03,2.129305e-03,-1.401143e-05
1.230000e-01,2.146774e-03,2.146753e-03,-9.405617e-06,9.999977e-01,9.999977e-01,2.030364e-08,2.146778e-03,2.146758e-03,-9.378912e-06
1.240000e-01,2.164218e-03,2.164207e-03,-5.118358e-06,9.999976e-01,9.999977e-01,4.228812e-08,2.164223e-03,2.164212e-03,-5.143256e-06
1.250000e-01,2.181661e-03,2.181660e-03,-6.865532e-07,9.999975e-01,9.999976e-01,1.235728e-07,2.181667e-03,2.181665e-03,-7.613243e-07
1.260000e-01,2.199105e-03,2.199113e-03,3.674603e-06,9.999975e-01,9.999976e-01,8.534322e-08,2.199111e-03,2.199118e-03,3.551657e-06
