Angle,Posit-sin,MPFR-sin,Error,Posit-cos,MPFR-cos,Error,Posit-tan,MPFR-tan,Error,Float-sin,Mathlib-sin,Error,Float-cos,Mathlib-cos,Error,Float-tan,Mathlib-tan,Error
10,0.1736481748521327972412109375000000000000000000000000000000000000000000000000000000000000000000000000,0.1736481776669303311866343619840336032211780548095703125000000000000000000000000000000000000000000000,0.0000000162097730001644878416931604267134381380799368344014510512351989746093750000000000000000000000,0.9848077483475208282470703125000000000000000000000000000000000000000000000000000000000000000000000000,0.9848077530122080203156542665965389460325241088867187500000000000000000000000000000000000000000000000,0.0000000047366475523459874290496538417824523570232031488558277487754821777343750000000000000000000000,0.1763269789516925811767578125000000000000000000000000000000000000000000000000000000000000000000000000,0.1763269807084649754003180532890837639570236206054687500000000000000000000000000000000000000000000000,0.0000000099631512718066571099816063571651125752026700865826569497585296630859375000000000000000000000,0.1736481752295126468332853164611151441931724548339843750000000000000000000000000000000000000000000000,-0.5440211108893697744548489936278201639652252197265625000000000000000000000000000000000000000000000000,1.3191938175811437350404276003246195614337921142578125000000000000000000000000000000000000000000000000,0.9848077534419906742257921905547846108675003051757812500000000000000000000000000000000000000000000000,-0.8390715290764524381117439588706474751234054565429687500000000000000000000000000000000000000000000000,2.1736874858880588234910646860953420400619506835937500000000000000000000000000000000000000000000000000,0.1763269781564948401886283591011306270956993103027343750000000000000000000000000000000000000000000000,0.6483608274590866304976088940748013556003570556640625000000000000000000000000000000000000000000000000,0.7280419009157033105594791777548380196094512939453125000000000000000000000000000000000000000000000000
11,0.1908089937642216682434082031250000000000000000000000000000000000000000000000000000000000000000000000,0.1908089953765448043565555735767702572047710418701171875000000000000000000000000000000000000000000000,0.0000000084499324970445907591444915690943873176621536913444288074970245361328125000000000000000000000,0.9816271811723709106445312500000000000000000000000000000000000000000000000000000000000000000000000000,0.9816271834476639757127713892259635031223297119140625000000000000000000000000000000000000000000000000,0.0000000023178790113224076457598937361231916653991902421694248914718627929687500000000000000000000000,0.1943803075700998306274414062500000000000000000000000000000000000000000000000000000000000000000000000,0.1943803091377184766308516827848507091403007507324218750000000000000000000000000000000000000000000000,0.0000000080646987670825176185058854217042878520516069329460151493549346923828125000000000000000000000,0.1908089929615631175074952352588297799229621887207031250000000000000000000000000000000000000000000000,-0.9999902065507034754077153593243565410375595092773437500000000000000000000000000000000000000000000000,1.1908108616580619365521442887256853282451629638671875000000000000000000000000000000000000000000000000,0.9816271839170893631631997777731157839298248291015625000000000000000000000000000000000000000000000000,0.0044256979880507854238635978560978401219472289085388183593750000000000000000000000000000000000000000,-220.8016653118773717778822174295783042907714843750000000000000000000000000000000000000000000000000000000,0.1943803065845814137535541021861718036234378814697265625000000000000000000000000000000000000000000000,-225.9508464541951298087951727211475372314453125000000000000000000000000000000000000000000000000000000000,1.0008602769568468726646415234426967799663543701171875000000000000000000000000000000000000000000000000
12,0.2079116897657513618469238281250000000000000000000000000000000000000000000000000000000000000000000000,0.2079116908177593148199235884021618403494358062744140625000000000000000000000000000000000000000000000,0.0000000050598788075911933719540776151560312889898796129273250699043273925781250000000000000000000000,0.9781475961208343505859375000000000000000000000000000000000000000000000000000000000000000000000000000,0.9781476007338056888329447247087955474853515625000000000000000000000000000000000000000000000000000000,0.0000000047160278136990841428747419045251071390012498341093305498361587524414062500000000000000000000,0.2125565614551305770874023437500000000000000000000000000000000000000000000000000000000000000000000000,0.2125565616700220983315006151315174065530300140380859375000000000000000000000000000000000000000000000,0.0000000010109851621647599819674990848203562088247764449988608248531818389892578125000000000000000000,0.2079116884421963462603599737121840007603168487548828125000000000000000000000000000000000000000000000,-0.5365729180004349396782004077977035194635391235351562500000000000000000000000000000000000000000000000,1.3874807718902202324784411757718771696090698242187500000000000000000000000000000000000000000000000000,0.9781476012387471108411318709840998053550720214843750000000000000000000000000000000000000000000000000,0.8438539587324921376065844924596603959798812866210937500000000000000000000000000000000000000000000000,-0.1591432274702725413462189862912055104970932006835937500000000000000000000000000000000000000000000000,0.2125565591316612434891197835895582102239131927490234375000000000000000000000000000000000000000000000,-0.6358599286615808088285461963096167892217636108398437500000000000000000000000000000000000000000000000,1.3342820479017616364103560044895857572555541992187500000000000000000000000000000000000000000000000000
13,0.2249510521069169044494628906250000000000000000000000000000000000000000000000000000000000000000000000,0.2249510543438650034264725263710715807974338531494140625000000000000000000000000000000000000000000000,0.0000000099441547697250234348195562861585927727503531059483066201210021972656250000000000000000000000,0.9743700586259365081787109375000000000000000000000000000000000000000000000000000000000000000000000000,0.9743700647852352458855307304474990814924240112304687500000000000000000000000000000000000000000000000,0.0000000063213135763150776528584653566819606673732323542935773730278015136718750000000000000000000000,0.2308681905269622802734375000000000000000000000000000000000000000000000000000000000000000000000000000,0.2308681911255631158397250146663282066583633422851562500000000000000000000000000000000000000000000000,0.0000000025928250898569700039335034647686173414626864541787654161453247070312500000000000000000000000,0.2249510519919326323456942873235675506293773651123046875000000000000000000000000000000000000000000000,0.4201670368266409161250862780434545129537582397460937500000000000000000000000000000000000000000000000,0.4646151833068559722228485497907968237996101379394531250000000000000000000000000000000000000000000000,0.9743700653282220125461776660813484340906143188476562500000000000000000000000000000000000000000000000,0.9074467814501961937523333290300797671079635620117187500000000000000000000000000000000000000000000000,-0.0737489902945882014329015419207280501723289489746093750000000000000000000000000000000000000000000000,0.2308681885831094515726391591670108027756214141845703125000000000000000000000000000000000000000000000,0.4630211329364896100102555465127807110548019409179687500000000000000000000000000000000000000000000000,0.5013873619138318193932946087443269789218902587890625000000000000000000000000000000000000000000000000
14,0.2419218961149454116821289062500000000000000000000000000000000000000000000000000000000000000000000000,0.2419218955996677300479547056966111995279788970947265625000000000000000000000000000000000000000000000,-0.0000000021299340645341146310126296604166989956397060268500354140996932983398437500000000000000000000,0.9702957235276699066162109375000000000000000000000000000000000000000000000000000000000000000000000000,0.9702957262759964729426087615138385444879531860351562500000000000000000000000000000000000000000000000,0.0000000028324628158038778863540270929561801227514195034018484875559806823730468750000000000000000000,0.2493280041962862014770507812500000000000000000000000000000000000000000000000000000000000000000000000,0.2493280028431806849553709071187768131494522094726562500000000000000000000000000000000000000000000000,-0.0000000054270097680065218833479110088335167771944611558865290135145187377929687500000000000000000000,0.2419218932489144435749039985239505767822265625000000000000000000000000000000000000000000000000000000,0.9906073556948703506819242647907231003046035766601562500000000000000000000000000000000000000000000000,0.7557842753154037085394634232216048985719680786132812500000000000000000000000000000000000000000000000,0.9702957268621054121027214023342821747064590454101562500000000000000000000000000000000000000000000000,0.1367372182078336051436195930364192463457584381103515625000000000000000000000000000000000000000000000,-6.0960616252065724651743039430584758520126342773437500000000000000000000000000000000000000000000000000,0.2493280002698552710871382487312075681984424591064453125000000000000000000000000000000000000000000000,7.2446066160948054957202657533343881368637084960937500000000000000000000000000000000000000000000000000,0.9655843286623815302505136060062795877456665039062500000000000000000000000000000000000000000000000000
15,0.2588190454989671707153320312500000000000000000000000000000000000000000000000000000000000000000000000,0.2588190451025207394764038326684385538101196289062500000000000000000000000000000000000000000000000000,-0.0000000015317514054665678769848973013348140959077881007033283822238445281982421875000000000000000000,0.9659258164465427398681640625000000000000000000000000000000000000000000000000000000000000000000000000,0.9659258262890683122137147620378527790307998657226562500000000000000000000000000000000000000000000000,0.0000000101897322614568059528422619875072385742242886408348567783832550048828125000000000000000000000,0.2679491955786943435668945312500000000000000000000000000000000000000000000000000000000000000000000000,0.2679491924311226958010934140475001186132431030273437500000000000000000000000000000000000000000000000,-0.0000000117468973849352572682039027359562899377465328143443912267684936523437500000000000000000000000,0.2588190427772896207159192272229120135307312011718750000000000000000000000000000000000000000000000000,0.6502878401571168254235999484080821275711059570312500000000000000000000000000000000000000000000000000,0.6019931070604733758244719865615479648113250732421875000000000000000000000000000000000000000000000000,0.9659258269121123730016620356764178723096847534179687500000000000000000000000000000000000000000000000,-0.7596879128588213125894412769412156194448471069335937500000000000000000000000000000000000000000000000,2.2714771560300155428535617829766124486923217773437500000000000000000000000000000000000000000000000000,0.2679491898510329983551514487771783024072647094726562500000000000000000000000000000000000000000000000,-0.8559934009085187200938094065350014716386795043945312500000000000000000000000000000000000000000000000,1.3130271676938654046296051092213019728660583496093750000000000000000000000000000000000000000000000000
16,0.2756373584270477294921875000000000000000000000000000000000000000000000000000000000000000000000000000,0.2756373558169991633270967668067896738648414611816406250000000000000000000000000000000000000000000000,-0.0000000094691394083396978555840106553213864071238958786125294864177703857421875000000000000000000000,0.9612617045640945434570312500000000000000000000000000000000000000000000000000000000000000000000000000,0.9612616959383188941501430235803127288818359375000000000000000000000000000000000000000000000000000000,-0.0000000089733895740225240170848992763211193768313478358322754502296447753906250000000000000000000000,0.2867453861981630325317382812500000000000000000000000000000000000000000000000000000000000000000000000,0.2867453857588079246809797950845677405595779418945312500000000000000000000000000000000000000000000000,-0.0000000015322133133270239104356458725766237938259450857003685086965560913085937500000000000000000000,0.2756373535336042457366545477270847186446189880371093750000000000000000000000000000000000000000000000,-0.2879033166650653008389326714677736163139343261718750000000000000000000000000000000000000000000000000,1.9573955476666817787645413773134350776672363281250000000000000000000000000000000000000000000000000000,0.9612616965930718126998044681386090815067291259765625000000000000000000000000000000000000000000000000,-0.9576594803233846597834144631633535027503967285156250000000000000000000000000000000000000000000000000,2.0037614792561453391783743427367880940437316894531250000000000000000000000000000000000000000000000000,0.2867453831880799608455845373100601136684417724609375000000000000000000000000000000000000000000000000,0.3006322420239033732514144503511488437652587890625000000000000000000000000000000000000000000000000000,0.0461921806601145040760414417491119820624589920043945312500000000000000000000000000000000000000000000
17,0.2923717051744461059570312500000000000000000000000000000000000000000000000000000000000000000000000000,0.2923717047227367693551514093996956944465637207031250000000000000000000000000000000000000000000000000,-0.0000000015449831571651798572238312802539297874382384634373011067509651184082031250000000000000000000,0.9563047625124454498291015625000000000000000000000000000000000000000000000000000000000000000000000000,0.9563047559630354355064696392219047993421554565429687500000000000000000000000000000000000000000000000,-0.0000000068486640197976922235555816338183066083189487471827305853366851806640625000000000000000000000,0.3057306800037622451782226562500000000000000000000000000000000000000000000000000000000000000000000000,0.3057306814586603915806506392982555553317070007324218750000000000000000000000000000000000000000000000,0.0000000047587573634737574324741809974476103306528784742113202810287475585937500000000000000000000000,0.2923717024568174283061239293601829558610916137695312500000000000000000000000000000000000000000000000,-0.9613974918795568092022563178034033626317977905273437500000000000000000000000000000000000000000000000,1.3041111558188311914108226119424216449260711669921875000000000000000000000000000000000000000000000000,0.9563047566557965062372659303946420550346374511718750000000000000000000000000000000000000000000000000,-0.2751633380515969284907384917460149154067039489746093750000000000000000000000000000000000000000000000,4.4754076012716348387243670003954321146011352539062500000000000000000000000000000000000000000000000000,0.3057306788677314757229908082081237807869911193847656250000000000000000000000000000000000000000000000,3.4939156454748401259280399244744330644607543945312500000000000000000000000000000000000000000000000000,0.9124962621053259725911743771575856953859329223632812500000000000000000000000000000000000000000000000
18,0.3090169988572597503662109375000000000000000000000000000000000000000000000000000000000000000000000000,0.3090169943749473957517182043375214561820030212402343750000000000000000000000000000000000000000000000,-0.0000000145050674218660064711886647299994568260927962910500355064868927001953125000000000000000000000,0.9510565213859081268310546875000000000000000000000000000000000000000000000000000000000000000000000000,0.9510565162951535311819384332920890301465988159179687500000000000000000000000000000000000000000000000,-0.0000000053527361031721998705094396229717257362779037066502496600151062011718750000000000000000000000,0.3249196987599134445190429687500000000000000000000000000000000000000000000000000000000000000000000000,0.3249196962329062854379913005686830729246139526367187500000000000000000000000000000000000000000000000,-0.0000000077773282481808812765554437922144170869387380662374198436737060546875000000000000000000000000,0.3090169921355200299828425158921163529157638549804687500000000000000000000000000000000000000000000000,-0.7509872467716760535694220379809848964214324951171875000000000000000000000000000000000000000000000000,1.4114810117800453692638029679073952138423919677734375000000000000000000000000000000000000000000000000,0.9510565170227877063169330540404189378023147583007812500000000000000000000000000000000000000000000000,0.6603167082440801749498859862796962261199951171875000000000000000000000000000000000000000000000000000,-0.4403035772816430992726566273631760850548744201660156250000000000000000000000000000000000000000000000,0.3249196936296435134217119866661960259079933166503906250000000000000000000000000000000000000000000000,-1.1373137123376868551360985293285921216011047363281250000000000000000000000000000000000000000000000000,1.2856904740573193990371692052576690912246704101562500000000000000000000000000000000000000000000000000
19,0.3255681581795215606689453125000000000000000000000000000000000000000000000000000000000000000000000000,0.3255681544571566443657673062261892482638359069824218750000000000000000000000000000000000000000000000,-0.0000000114334429899736588974466899967970257012694901277427561581134796142578125000000000000000000000,0.9455185718834400177001953125000000000000000000000000000000000000000000000000000000000000000000000000,0.9455185755993168461586151352094020694494247436523437500000000000000000000000000000000000000000000000,0.0000000039299881597160086964680056863252755050552877946756780147552490234375000000000000000000000000,0.3443276192992925643920898437500000000000000000000000000000000000000000000000000000000000000000000000,0.3443276132896652130810366543300915509462356567382812500000000000000000000000000000000000000000000000,-0.0000000174532251827697383390512134854199999267621024046093225479125976562500000000000000000000000000,0.3255681534462958048870007132791215553879737854003906250000000000000000000000000000000000000000000000,0.1498772096629523431499109165088157169520854949951171875000000000000000000000000000000000000000000000,-1.1722325507556599077929604391101747751235961914062500000000000000000000000000000000000000000000000000,0.9455185759473839768318725873541552573442459106445312500000000000000000000000000000000000000000000000,0.9887046181866692151629649742972105741500854492187500000000000000000000000000000000000000000000000000,0.0436794179423278805529662349727004766464233398437500000000000000000000000000000000000000000000000000,0.3443276120938029705165206451056292280554771423339843750000000000000000000000000000000000000000000000,0.1515894706124000790303796293301274999976158142089843750000000000000000000000000000000000000000000000,-1.2714480808117343269003640671144239604473114013671875000000000000000000000000000000000000000000000000
