Angle, Float-sin, Mathlib-sin, Error, Float-cos, Mathlib-cos, Error, Float-tan, Mathlib-tan, Error 
177,5.233610e-02,5.233605e-02,-1.067703e-06,-9.986295e-01,-9.986295e-01,-0.000000e+00,-5.240793e-02,-5.240787e-02,-1.066240e-06
178,3.489975e-02,3.489945e-02,-8.646225e-06,-9.993908e-01,-9.993908e-01,-0.000000e+00,-3.492102e-02,-3.492072e-02,-8.640959e-06
179,1.745276e-02,1.745246e-02,-1.739647e-05,-9.998478e-01,-9.998477e-01,-1.192274e-07,-1.745542e-02,-1.745512e-02,-1.718040e-05
180,2.312418e-08,-8.742278e-08,1.264510e+00,-9.999999e-01,-1.000000e+00,5.960464e-08,-2.312418e-08,8.742278e-08,1.264510e+00
181,-1.745229e-02,-1.745239e-02,6.190177e-06,-9.998478e-01,-9.998477e-01,-1.192274e-07,1.745494e-02,1.745505e-02,6.295946e-06
182,-3.489928e-02,-3.489939e-02,3.202311e-06,-9.993908e-01,-9.993908e-01,-0.000000e+00,3.492055e-02,3.492066e-02,3.200361e-06
183,-5.233610e-02,-5.233599e-02,-2.277769e-06,-9.986295e-01,-9.986295e-01,-0.000000e+00,5.240793e-02,5.240781e-02,-2.274647e-06
184,-6.975653e-02,-6.975640e-02,-1.815745e-06,-9.975640e-01,-9.975641e-01,1.195004e-07,6.992687e-02,6.992674e-02,-1.917871e-06
185,-8.715569e-02,-8.715581e-02,1.367772e-06,-9.961948e-01,-9.961947e-01,-1.196646e-07,8.748860e-02,8.748873e-02,1.532888e-06
186,-1.045283e-01,-1.045284e-01,1.069170e-06,-9.945219e-01,-9.945219e-01,5.993296e-08,1.051041e-01,1.051042e-01,1.063313e-06
187,-1.218691e-01,-1.218695e-01,2.812245e-06,-9.925461e-01,-9.925461e-01,-0.000000e+00,1.227843e-01,1.227847e-01,2.851963e-06
188,-1.391728e-01,-1.391731e-01,2.462593e-06,-9.902682e-01,-9.902681e-01,-1.805712e-07,1.405405e-01,1.405409e-01,2.756709e-06
189,-1.564340e-01,-1.564344e-01,2.095611e-06,-9.876883e-01,-9.876884e-01,6.034762e-08,1.583840e-01,1.583844e-01,2.069810e-06
190,-1.736481e-01,-1.736482e-01,4.290617e-07,-9.848078e-01,-9.848077e-01,-1.210483e-07,1.763269e-01,1.763270e-01,5.915606e-07
191,-1.908088e-01,-1.908090e-01,7.809467e-07,-9.816272e-01,-9.816272e-01,-0.000000e+00,1.943801e-01,1.943803e-01,6.899387e-07
192,-2.079119e-01,-2.079118e-01,-4.300236e-07,-9.781476e-01,-9.781476e-01,-0.000000e+00,2.125568e-01,2.125567e-01,-4.907309e-07
193,-2.249512e-01,-2.249510e-01,-6.624180e-07,-9.743701e-01,-9.743701e-01,-0.000000e+00,2.308683e-01,2.308682e-01,-6.454402e-07
194,-2.419219e-01,-2.419218e-01,-3.079748e-07,-9.702958e-01,-9.702957e-01,-6.142936e-08,2.493280e-01,2.493279e-01,-2.390613e-07
195,-2.588190e-01,-2.588191e-01,3.454420e-07,-9.659259e-01,-9.659258e-01,-6.170727e-08,2.679491e-01,2.679492e-01,4.448951e-07
196,-2.756372e-01,-2.756373e-01,4.324861e-07,-9.612617e-01,-9.612617e-01,-6.200668e-08,2.867452e-01,2.867453e-01,4.157323e-07
197,-2.923715e-01,-2.923718e-01,1.019330e-06,-9.563048e-01,-9.563047e-01,-1.246562e-07,3.057304e-01,3.057308e-01,1.072269e-06
198,-3.090166e-01,-3.090170e-01,1.157308e-06,-9.510567e-01,-9.510565e-01,-1.253441e-07,3.249193e-01,3.249197e-01,1.284110e-06
199,-3.255682e-01,-3.255683e-01,1.830788e-07,-9.455187e-01,-9.455186e-01,-1.260782e-07,3.443276e-01,3.443277e-01,3.462088e-07
200,-3.420200e-01,-3.420202e-01,4.356808e-07,-9.396926e-01,-9.396926e-01,-0.000000e+00,3.639701e-01,3.639702e-01,4.094060e-07
201,-3.583678e-01,-3.583679e-01,2.494838e-07,-9.335805e-01,-9.335805e-01,-6.384521e-08,3.838638e-01,3.838639e-01,3.105509e-07
202,-3.746068e-01,-3.746066e-01,-3.977816e-07,-9.271839e-01,-9.271838e-01,-6.428568e-08,4.040264e-01,4.040263e-01,-2.950533e-07
203,-3.907312e-01,-3.907311e-01,-2.288197e-07,-9.205048e-01,-9.205049e-01,6.475212e-08,4.244749e-01,4.244748e-01,-2.808395e-07
204,-4.067367e-01,-4.067367e-01,1.465436e-07,-9.135455e-01,-9.135454e-01,-1.304908e-07,4.452287e-01,4.452288e-01,3.346855e-07
205,-4.226181e-01,-4.226183e-01,3.525915e-07,-9.063079e-01,-9.063078e-01,-6.576645e-08,4.663075e-01,4.663077e-01,4.473790e-07
206,-4.383709e-01,-4.383711e-01,3.399212e-07,-8.987941e-01,-8.987941e-01,-0.000000e+00,4.877323e-01,4.877325e-01,3.666230e-07
207,-4.539902e-01,-4.539905e-01,8.533882e-07,-8.910066e-01,-8.910065e-01,-6.689586e-08,5.095251e-01,5.095255e-01,8.188649e-07
208,-4.694712e-01,-4.694715e-01,6.348058e-07,-8.829478e-01,-8.829476e-01,-2.025193e-07,5.317089e-01,5.317094e-01,8.968004e-07
209,-4.848096e-01,-4.848097e-01,2.458888e-07,-8.746198e-01,-8.746197e-01,-1.362984e-07,5.543090e-01,5.543091e-01,3.225888e-07
210,-5.000000e-01,-5.000000e-01,-0.000000e+00,-8.660254e-01,-8.660254e-01,-6.882552e-08,5.773502e-01,5.773503e-01,1.032383e-07
211,-5.150378e-01,-5.150380e-01,3.471859e-07,-8.571676e-01,-8.571674e-01,-2.781471e-07,6.008601e-01,6.008605e-01,6.943917e-07
212,-5.299194e-01,-5.299193e-01,-3.374362e-07,-8.480481e-01,-8.480481e-01,-0.000000e+00,6.248696e-01,6.248694e-01,-2.861621e-07
213,-5.446392e-01,-5.446390e-01,-3.283164e-07,-8.386706e-01,-8.386706e-01,7.107039e-08,6.494077e-01,6.494075e-01,-3.671325e-07
214,-5.591929e-01,-5.591930e-01,1.065905e-07,-8.290378e-01,-8.290375e-01,-3.594810e-07,6.745083e-01,6.745086e-01,4.418376e-07
215,-5.735762e-01,-5.735764e-01,3.117526e-07,-8.191522e-01,-8.191521e-01,-1.455277e-07,7.002072e-01,7.002075e-01,4.256213e-07
216,-5.877850e-01,-5.877854e-01,6.084328e-07,-8.090171e-01,-8.090169e-01,-2.210262e-07,7.265421e-01,7.265427e-01,8.203873e-07
217,-6.018147e-01,-6.018150e-01,5.942488e-07,-7.986358e-01,-7.986355e-01,-3.731655e-07,7.535534e-01,7.535540e-01,8.700784e-07
218,-6.156612e-01,-6.156614e-01,2.904420e-07,-7.880111e-01,-7.880108e-01,-3.781969e-07,7.812849e-01,7.812855e-01,6.866143e-07
219,-6.293203e-01,-6.293204e-01,1.894254e-07,-7.771461e-01,-7.771459e-01,-2.300906e-07,8.097838e-01,8.097841e-01,3.680280e-07
220,-6.427874e-01,-6.427876e-01,2.781851e-07,-7.660447e-01,-7.660445e-01,-3.112333e-07,8.390990e-01,8.390995e-01,5.682725e-07
221,-6.560591e-01,-6.560591e-01,-9.085256e-08,-7.547095e-01,-7.547095e-01,-0.000000e+00,8.692870e-01,8.692869e-01,-6.856729e-08
222,-6.691307e-01,-6.691306e-01,-1.781555e-07,-7.431448e-01,-7.431448e-01,-0.000000e+00,9.004043e-01,9.004040e-01,-2.647907e-07
223,-6.819984e-01,-6.819983e-01,-2.621912e-07,-7.313538e-01,-7.313538e-01,-0.000000e+00,9.325151e-01,9.325149e-01,-1.917545e-07
224,-6.946585e-01,-6.946584e-01,-8.580425e-08,-7.193400e-01,-7.193398e-01,-2.485806e-07,9.656886e-01,9.656888e-01,1.851672e-07
225,-7.071066e-01,-7.071067e-01,1.685874e-07,-7.071069e-01,-7.071068e-01,-8.429369e-08,9.999996e-01,9.999999e-01,2.980233e-07
226,-7.193398e-01,-7.193398e-01,-0.000000e+00,-6.946586e-01,-6.946583e-01,-4.290213e-07,1.035530e+00,1.035530e+00,4.604762e-07
227,-7.313536e-01,-7.313537e-01,8.149907e-08,-6.819986e-01,-6.819984e-01,-3.495882e-07,1.072368e+00,1.072369e+00,3.334934e-07
228,-7.431448e-01,-7.431449e-01,8.020596e-08,-6.691307e-01,-6.691305e-01,-3.563110e-07,1.110612e+00,1.110613e+00,4.293460e-07
229,-7.547097e-01,-7.547096e-01,-7.897693e-08,-6.560590e-01,-6.560590e-01,-0.000000e+00,1.150369e+00,1.150368e+00,-1.036271e-07
230,-7.660447e-01,-7.660446e-01,-2.334250e-07,-6.427873e-01,-6.427875e-01,3.709135e-07,1.191755e+00,1.191754e+00,-6.001706e-07
231,-7.771462e-01,-7.771460e-01,-3.067874e-07,-6.293201e-01,-6.293203e-01,2.841382e-07,1.234898e+00,1.234897e+00,-6.757364e-07
232,-7.880108e-01,-7.880107e-01,-1.512788e-07,-6.156615e-01,-6.156615e-01,-0.000000e+00,1.279942e+00,1.279941e+00,-1.862730e-07
233,-7.986355e-01,-7.986354e-01,-7.463311e-08,-6.018150e-01,-6.018152e-01,2.971243e-07,1.327045e+00,1.327044e+00,-3.593227e-07
234,-8.090168e-01,-8.090171e-01,3.683769e-07,-5.877854e-01,-5.877851e-01,-5.070276e-07,1.376381e+00,1.376383e+00,8.661058e-07
235,-8.191520e-01,-8.191521e-01,1.455277e-07,-5.735765e-01,-5.735763e-01,-3.117526e-07,1.428148e+00,1.428148e+00,4.173561e-07
236,-8.290375e-01,-8.290376e-01,7.189619e-08,-5.591932e-01,-5.591929e-01,-5.329524e-07,1.482560e+00,1.482561e+00,6.432614e-07
237,-8.386704e-01,-8.386706e-01,1.421408e-07,-5.446394e-01,-5.446391e-01,-5.471939e-07,1.539864e+00,1.539865e+00,6.967388e-07
238,-8.480479e-01,-8.480480e-01,1.405690e-07,-5.299196e-01,-5.299194e-01,-4.499148e-07,1.600333e+00,1.600334e+00,5.214318e-07
239,-8.571676e-01,-8.571674e-01,-2.086103e-07,-5.150377e-01,-5.150379e-01,3.471860e-07,1.664281e+00,1.664280e+00,-5.730251e-07
240,-8.660256e-01,-8.660254e-01,-2.064765e-07,-4.999998e-01,-4.999999e-01,1.788140e-07,1.732052e+00,1.732051e+00,-3.441275e-07
241,-8.746198e-01,-8.746197e-01,-6.814921e-08,-4.848095e-01,-4.848096e-01,1.844167e-07,1.804048e+00,1.804048e+00,-2.643151e-07
242,-8.829475e-01,-8.829476e-01,6.750644e-08,-4.694716e-01,-4.694716e-01,1.269611e-07,1.880726e+00,1.880726e+00,-6.338472e-08
243,-8.910065e-01,-8.910065e-01,-0.000000e+00,-4.539905e-01,-4.539907e-01,4.595166e-07,1.962611e+00,1.962610e+00,-4.859215e-07
244,-8.987939e-01,-8.987941e-01,1.989487e-07,-4.383713e-01,-4.383710e-01,-6.798425e-07,2.050303e+00,2.050305e+00,9.302756e-07
245,-9.063077e-01,-9.063078e-01,1.315329e-07,-4.226184e-01,-4.226182e-01,-4.936282e-07,2.144506e+00,2.144507e+00,6.670583e-07
246,-9.135454e-01,-9.135454e-01,-0.000000e+00,-4.067370e-01,-4.067366e-01,-8.059897e-07,2.246035e+00,2.246037e+00,8.492063e-07
247,-9.205046e-01,-9.205048e-01,1.942564e-07,-3.907315e-01,-3.907312e-01,-8.390053e-07,2.355849e+00,2.355852e+00,1.012027e-06
248,-9.271837e-01,-9.271838e-01,6.428568e-08,-3.746071e-01,-3.746068e-01,-7.955628e-07,2.475083e+00,2.475085e+00,8.669467e-07
249,-9.335805e-01,-9.335805e-01,-0.000000e+00,-3.583676e-01,-3.583678e-01,4.158064e-07,2.605092e+00,2.605090e+00,-5.491216e-07
250,-9.396927e-01,-9.396927e-01,-6.342993e-08,-3.420199e-01,-3.420201e-01,4.356809e-07,2.747480e+00,2.747478e+00,-6.074407e-07
251,-9.455187e-01,-9.455186e-01,-1.260782e-07,-3.255681e-01,-3.255682e-01,3.661577e-07,2.904212e+00,2.904211e+00,-4.104705e-07
252,-9.510565e-01,-9.510565e-01,-0.000000e+00,-3.090169e-01,-3.090171e-01,5.786539e-07,3.077684e+00,3.077682e+00,-6.197354e-07
253,-9.563048e-01,-9.563047e-01,-1.869843e-07,-2.923718e-01,-2.923719e-01,3.057988e-07,3.270852e+00,3.270850e+00,-5.102435e-07
254,-9.612616e-01,-9.612617e-01,1.240133e-07,-2.756375e-01,-2.756372e-01,-1.189337e-06,3.487412e+00,3.487417e+00,1.298942e-06
255,-9.659259e-01,-9.659259e-01,-0.000000e+00,-2.588193e-01,-2.588190e-01,-1.266621e-06,3.732047e+00,3.732052e+00,1.277681e-06
256,-9.702957e-01,-9.702957e-01,6.142936e-08,-2.419222e-01,-2.419219e-01,-1.231898e-06,4.010775e+00,4.010780e+00,1.307778e-06
257,-9.743701e-01,-9.743701e-01,-0.000000e+00,-2.249516e-01,-2.249512e-01,-1.656044e-06,4.331466e+00,4.331473e+00,1.651299e-06
258,-9.781474e-01,-9.781476e-01,1.218725e-07,-2.079122e-01,-2.079119e-01,-1.505081e-06,4.704617e+00,4.704625e+00,1.621680e-06
259,-9.816272e-01,-9.816272e-01,6.072024e-08,-1.908087e-01,-1.908088e-01,7.809471e-07,5.144562e+00,5.144558e+00,-7.415015e-07
260,-9.848078e-01,-9.848078e-01,-6.052414e-08,-1.736480e-01,-1.736481e-01,5.148743e-07,5.671287e+00,5.671283e+00,-5.885546e-07
261,-9.876883e-01,-9.876883e-01,-0.000000e+00,-1.564344e-01,-1.564345e-01,6.667846e-07,6.313753e+00,6.313749e+00,-6.041889e-07
262,-9.902681e-01,-9.902681e-01,-6.019041e-08,-1.391731e-01,-1.391733e-01,9.636223e-07,7.115369e+00,7.115362e+00,-9.382123e-07
263,-9.925461e-01,-9.925462e-01,6.005226e-08,-1.218695e-01,-1.218691e-01,-2.873388e-06,8.144338e+00,8.144361e+00,2.927407e-06
264,-9.945217e-01,-9.945219e-01,1.797989e-07,-1.045287e-01,-1.045283e-01,-3.207514e-06,9.514344e+00,9.514377e+00,3.407993e-06
265,-9.961948e-01,-9.961947e-01,-1.196646e-07,-8.715606e-02,-8.715571e-02,-3.932349e-06,1.143001e+01,1.143006e+01,3.838040e-06
266,-9.975640e-01,-9.975640e-01,5.975020e-08,-6.975689e-02,-6.975655e-02,-4.913184e-06,1.430058e+01,1.430065e+01,5.001560e-06
267,-9.986295e-01,-9.986295e-01,-0.000000e+00,-5.233646e-02,-5.233612e-02,-6.406209e-06,1.908095e+01,1.908108e+01,6.397454e-06
268,-9.993908e-01,-9.993908e-01,-0.000000e+00,-3.489915e-02,-3.489929e-02,3.842785e-06,2.863654e+01,2.863643e+01,-3.863130e-06
269,-9.998478e-01,-9.998477e-01,-1.192274e-07,-1.745217e-02,-1.745230e-02,7.364218e-06,5.729075e+01,5.729033e+01,-7.457561e-06
270,-9.999999e-01,-1.000000e+00,5.960464e-08,9.608510e-08,1.192488e-08,-7.057531e+00,-1.040744e+07,-8.385828e+07,8.758925e-01
271,-9.998478e-01,-9.998477e-01,-1.192274e-07,1.745240e-02,1.745232e-02,-4.802744e-06,-5.728998e+01,-5.729025e+01,4.727567e-06
272,-9.993908e-01,-9.993908e-01,-0.000000e+00,3.489939e-02,3.489931e-02,-2.455111e-06,-2.863634e+01,-2.863641e+01,2.397806e-06
273,-9.986295e-01,-9.986295e-01,-0.000000e+00,5.233575e-02,5.233615e-02,7.545087e-06,-1.908121e+01,-1.908107e+01,-7.497021e-06
274,-9.975641e-01,-9.975640e-01,-5.975020e-08,6.975617e-02,6.975657e-02,5.767648e-06,-1.430073e+01,-1.430065e+01,-5.801812e-06
275,-9.961950e-01,-9.961947e-01,-2.393293e-07,8.715535e-02,8.715574e-02,4.445263e-06,-1.143011e+01,-1.143005e+01,-4.755834e-06
276,-9.945219e-01,-9.945219e-01,5.993296e-08,1.045280e-01,1.045284e-01,3.777738e-06,-9.514409e+00,-9.514374e+00,-3.708699e-06
277,-9.925461e-01,-9.925462e-01,6.005226e-08,1.218688e-01,1.218691e-01,3.056795e-06,-8.144385e+00,-8.144361e+00,-3.044503e-06
278,-9.902681e-01,-9.902681e-01,-6.019041e-08,1.391734e-01,1.391733e-01,-6.424148e-07,-7.115357e+00,-7.115361e+00,5.361214e-07
279,-9.876882e-01,-9.876883e-01,1.206953e-07,1.564346e-01,1.564345e-01,-5.715296e-07,-6.313744e+00,-6.313748e+00,6.797126e-07
280,-9.848078e-01,-9.848077e-01,-1.210483e-07,1.736483e-01,1.736481e-01,-6.006867e-07,-5.671280e+00,-5.671283e+00,5.044755e-07
281,-9.816272e-01,-9.816272e-01,6.072024e-08,1.908089e-01,1.908089e-01,-1.561894e-07,-5.144557e+00,-5.144557e+00,1.853754e-07
282,-9.781477e-01,-9.781476e-01,-1.218725e-07,2.079115e-01,2.079115e-01,-1.433414e-07,-4.704635e+00,-4.704635e+00,-0.000000e+00
283,-9.743701e-01,-9.743700e-01,-6.117250e-08,2.249509e-01,2.249512e-01,1.523560e-06,-4.331480e+00,-4.331473e+00,-1.541213e-06
284,-9.702958e-01,-9.702957e-01,-6.142936e-08,2.419215e-01,2.419219e-01,1.663063e-06,-4.010787e+00,-4.010780e+00,-1.783333e-06
285,-9.659261e-01,-9.659258e-01,-2.468291e-07,2.588186e-01,2.588190e-01,1.496915e-06,-3.732058e+00,-3.732051e+00,-1.724870e-06
286,-9.612619e-01,-9.612617e-01,-1.860200e-07,2.756369e-01,2.756372e-01,1.297459e-06,-3.487422e+00,-3.487416e+00,-1.572404e-06
287,-9.563050e-01,-9.563048e-01,-1.869842e-07,2.923711e-01,2.923715e-01,1.223197e-06,-3.270860e+00,-3.270855e+00,-1.384944e-06
288,-9.510565e-01,-9.510565e-01,-0.000000e+00,3.090171e-01,3.090171e-01,0.000000e+00,-3.077682e+00,-3.077682e+00,-7.746693e-08
289,-9.455185e-01,-9.455186e-01,6.303911e-08,3.255683e-01,3.255682e-01,-1.830788e-07,-2.904210e+00,-2.904211e+00,3.283764e-07
290,-9.396926e-01,-9.396926e-01,-0.000000e+00,3.420201e-01,3.420201e-01,-8.713617e-08,-2.747478e+00,-2.747478e+00,1.735545e-07
291,-9.335803e-01,-9.335805e-01,1.276904e-07,3.583678e-01,3.583678e-01,-8.316127e-08,-2.605090e+00,-2.605090e+00,2.745608e-07
292,-9.271840e-01,-9.271837e-01,-3.214284e-07,3.746064e-01,3.746068e-01,9.546754e-07,-2.475088e+00,-2.475085e+00,-1.252256e-06
293,-9.205049e-01,-9.205048e-01,-1.295043e-07,3.907309e-01,3.907312e-01,9.152784e-07,-2.355854e+00,-2.355852e+00,-1.012027e-06
294,-9.135455e-01,-9.135454e-01,-1.304908e-07,4.067363e-01,4.067367e-01,8.792614e-07,-2.246039e+00,-2.246037e+00,-1.061508e-06
295,-9.063080e-01,-9.063078e-01,-1.972993e-07,4.226178e-01,4.226182e-01,9.872564e-07,-2.144510e+00,-2.144507e+00,-1.222940e-06
296,-8.987942e-01,-8.987941e-01,-1.326325e-07,4.383706e-01,4.383710e-01,8.837952e-07,-2.050307e+00,-2.050305e+00,-1.046560e-06
297,-8.910063e-01,-8.910064e-01,1.337917e-07,4.539907e-01,4.539907e-01,0.000000e+00,-1.962609e+00,-1.962610e+00,1.214804e-07
298,-8.829474e-01,-8.829476e-01,2.025193e-07,4.694718e-01,4.694717e-01,-2.539222e-07,-1.880725e+00,-1.880726e+00,4.436930e-07
299,-8.746196e-01,-8.746197e-01,1.362984e-07,4.848097e-01,4.848096e-01,-1.844166e-07,-1.804047e+00,-1.804048e+00,3.303940e-07
300,-8.660254e-01,-8.660254e-01,-0.000000e+00,5.000001e-01,4.999999e-01,-2.980233e-07,-1.732051e+00,-1.732051e+00,2.753020e-07
301,-8.571676e-01,-8.571674e-01,-2.086103e-07,5.150380e-01,5.150379e-01,-1.157287e-07,-1.664280e+00,-1.664280e+00,-1.432563e-07
302,-8.480484e-01,-8.480480e-01,-4.919916e-07,5.299190e-01,5.299194e-01,7.873508e-07,-1.600336e+00,-1.600334e+00,-1.191844e-06
303,-8.386708e-01,-8.386705e-01,-4.264224e-07,5.446388e-01,5.446391e-01,5.471939e-07,-1.539866e+00,-1.539865e+00,-9.289852e-07
304,-8.290378e-01,-8.290376e-01,-2.875848e-07,5.591926e-01,5.591929e-01,5.329524e-07,-1.482562e+00,-1.482561e+00,-8.844845e-07
305,-8.191524e-01,-8.191521e-01,-3.638191e-07,5.735760e-01,5.735763e-01,6.235053e-07,-1.428150e+00,-1.428148e+00,-1.001655e-06
306,-8.090172e-01,-8.090171e-01,-1.473508e-07,5.877847e-01,5.877851e-01,6.084331e-07,-1.376384e+00,-1.376383e+00,-7.794952e-07
307,-7.986353e-01,-7.986354e-01,1.492662e-07,6.018152e-01,6.018152e-01,-9.904145e-08,-1.327044e+00,-1.327044e+00,2.694920e-07
308,-7.880107e-01,-7.880107e-01,-0.000000e+00,6.156617e-01,6.156615e-01,-2.904420e-07,-1.279941e+00,-1.279941e+00,1.862730e-07
309,-7.771461e-01,-7.771460e-01,-1.533937e-07,6.293203e-01,6.293204e-01,9.471272e-08,-1.234897e+00,-1.234897e+00,-1.930675e-07
310,-7.660446e-01,-7.660445e-01,-1.556167e-07,6.427876e-01,6.427875e-01,-9.272838e-08,-1.191754e+00,-1.191754e+00,-1.000284e-07
311,-7.547098e-01,-7.547097e-01,-1.579538e-07,6.560588e-01,6.560588e-01,0.000000e+00,-1.150369e+00,-1.150369e+00,-2.072540e-07
312,-7.431450e-01,-7.431448e-01,-3.208239e-07,6.691306e-01,6.691307e-01,2.672332e-07,-1.110613e+00,-1.110612e+00,-6.440194e-07
313,-7.313541e-01,-7.313536e-01,-5.704935e-07,6.819980e-01,6.819984e-01,5.243823e-07,-1.072370e+00,-1.072369e+00,-1.111645e-06
314,-7.193403e-01,-7.193398e-01,-5.800214e-07,6.946582e-01,6.946583e-01,2.574128e-07,-1.035531e+00,-1.035530e+00,-8.058334e-07
315,-7.071072e-01,-7.071069e-01,-4.214684e-07,7.071064e-01,7.071066e-01,4.214686e-07,-1.000001e+00,-1.000000e+00,-9.536741e-07
316,-6.946583e-01,-6.946582e-01,-1.716085e-07,7.193401e-01,7.193400e-01,-2.485806e-07,-9.656883e-01,-9.656883e-01,6.172244e-08
317,-6.819981e-01,-6.819983e-01,1.747941e-07,7.313539e-01,7.313538e-01,-1.629981e-07,-9.325145e-01,-9.325148e-01,3.835090e-07
318,-6.691306e-01,-6.691306e-01,-0.000000e+00,7.431450e-01,7.431449e-01,-1.604119e-07,-9.004038e-01,-9.004040e-01,1.985930e-07
319,-6.560590e-01,-6.560591e-01,9.085256e-08,7.547097e-01,7.547095e-01,-1.579539e-07,-8.692867e-01,-8.692868e-01,2.057019e-07
320,-6.427876e-01,-6.427878e-01,2.781850e-07,7.660446e-01,7.660443e-01,-3.890418e-07,-8.390994e-01,-8.390999e-01,5.682722e-07
321,-6.293204e-01,-6.293202e-01,-3.788510e-07,7.771459e-01,7.771461e-01,2.300905e-07,-8.097841e-01,-8.097837e-01,-5.152395e-07
322,-6.156618e-01,-6.156614e-01,-6.776980e-07,7.880107e-01,7.880108e-01,1.512787e-07,-7.812861e-01,-7.812855e-01,-7.629048e-07
323,-6.018153e-01,-6.018150e-01,-4.952074e-07,7.986353e-01,7.986355e-01,2.985324e-07,-7.535546e-01,-7.535540e-01,-7.118823e-07
324,-5.877856e-01,-5.877853e-01,-5.070273e-07,8.090166e-01,8.090169e-01,3.683770e-07,-7.265432e-01,-7.265427e-01,-8.203874e-07
325,-5.735769e-01,-5.735766e-01,-5.195875e-07,8.191517e-01,8.191519e-01,2.910554e-07,-7.002084e-01,-7.002078e-01,-7.661180e-07
326,-5.591927e-01,-5.591927e-01,1.065905e-07,8.290378e-01,8.290377e-01,-2.156886e-07,-6.745080e-01,-6.745082e-01,3.534702e-07
327,-5.446389e-01,-5.446389e-01,-0.000000e+00,8.386707e-01,8.386706e-01,-1.421408e-07,-6.494073e-01,-6.494074e-01,1.835662e-07
328,-5.299192e-01,-5.299193e-01,1.124787e-07,8.480482e-01,8.480481e-01,-1.405690e-07,-6.248692e-01,-6.248693e-01,1.907747e-07
329,-5.150380e-01,-5.150381e-01,2.314572e-07,8.571676e-01,8.571672e-01,-4.172206e-07,-6.008604e-01,-6.008608e-01,6.943913e-07
330,-5.000002e-01,-5.000002e-01,-0.000000e+00,8.660253e-01,8.660253e-01,0.000000e+00,-5.773505e-01,-5.773506e-01,1.032382e-07
331,-4.848098e-01,-4.848095e-01,-6.761946e-07,8.746196e-01,8.746198e-01,2.044476e-07,-5.543093e-01,-5.543088e-01,-8.602373e-07
332,-4.694719e-01,-4.694715e-01,-8.252475e-07,8.829474e-01,8.829476e-01,2.700257e-07,-5.317099e-01,-5.317093e-01,-1.121001e-06
333,-4.539908e-01,-4.539905e-01,-6.564525e-07,8.910063e-01,8.910065e-01,2.675834e-07,-5.095260e-01,-5.095255e-01,-9.358456e-07
334,-4.383716e-01,-4.383712e-01,-7.478263e-07,8.987938e-01,8.987940e-01,1.989487e-07,-4.877332e-01,-4.877327e-01,-9.165570e-07
335,-4.226188e-01,-4.226184e-01,-7.757010e-07,9.063076e-01,9.063077e-01,1.315329e-07,-4.663083e-01,-4.663079e-01,-8.947575e-07
336,-4.067365e-01,-4.067365e-01,7.327182e-08,9.135455e-01,9.135455e-01,0.000000e+00,-4.452285e-01,-4.452285e-01,6.693714e-08
337,-3.907309e-01,-3.907311e-01,3.050929e-07,9.205049e-01,9.205049e-01,-6.475212e-08,-4.244746e-01,-4.244747e-01,3.510494e-07
338,-3.746066e-01,-3.746066e-01,1.591126e-07,9.271840e-01,9.271839e-01,-1.928570e-07,-4.040261e-01,-4.040263e-01,3.688166e-07
339,-3.583680e-01,-3.583681e-01,2.494836e-07,9.335803e-01,9.335804e-01,6.384522e-08,-3.838641e-01,-3.838642e-01,2.329130e-07
340,-3.420202e-01,-3.420204e-01,4.356805e-07,9.396926e-01,9.396926e-01,-6.342994e-08,-3.639703e-01,-3.639705e-01,4.912869e-07
341,-3.255684e-01,-3.255680e-01,-1.190013e-06,9.455185e-01,9.455186e-01,1.260782e-07,-3.443279e-01,-3.443274e-01,-1.298284e-06
342,-3.090173e-01,-3.090169e-01,-1.060866e-06,9.510565e-01,9.510565e-01,6.267203e-08,-3.249200e-01,-3.249196e-01,-1.100666e-06
343,-2.923721e-01,-2.923717e-01,-1.325129e-06,9.563047e-01,9.563047e-01,0.000000e+00,-3.057311e-01,-3.057307e-01,-1.364706e-06
344,-2.756379e-01,-2.756375e-01,-1.297457e-06,9.612616e-01,9.612616e-01,0.000000e+00,-2.867459e-01,-2.867455e-01,-1.351129e-06
345,-2.588187e-01,-2.588188e-01,4.605897e-07,9.659261e-01,9.659259e-01,-1.851218e-07,-2.679488e-01,-2.679490e-01,6.673433e-07
346,-2.419217e-01,-2.419218e-01,4.311647e-07,9.702958e-01,9.702958e-01,0.000000e+00,-2.493277e-01,-2.493279e-01,4.781226e-07
347,-2.249510e-01,-2.249510e-01,2.649672e-07,9.743701e-01,9.743701e-01,0.000000e+00,-2.308681e-01,-2.308682e-01,2.581761e-07
348,-2.079116e-01,-2.079118e-01,6.450354e-07,9.781477e-01,9.781476e-01,-1.828088e-07,-2.125565e-01,-2.125566e-01,7.711487e-07
349,-1.908090e-01,-1.908092e-01,7.028512e-07,9.816272e-01,9.816272e-01,0.000000e+00,-1.943803e-01,-1.943805e-01,6.899379e-07
350,-1.736484e-01,-1.736480e-01,-2.488562e-06,9.848078e-01,9.848078e-01,-6.052414e-08,-1.763272e-01,-1.763268e-01,-2.450755e-06
351,-1.564347e-01,-1.564344e-01,-2.476631e-06,9.876882e-01,9.876884e-01,1.810429e-07,-1.583848e-01,-1.583843e-01,-2.728387e-06
